Uniprot	02w33	02w01	02w26	02w17	02w41	02w09	10w25	10w33	10w09	10w41	10w17	10w03	02w18	10w11	02w02	10w04	02w28	10w18	10w34	02w42	10w42	10w28	02w34	02w10	02w20	10w05	10w13	02w27	10w19	02w11	10w35	10w26	10w43	02w43	02w03	02w35	02w29	10w06	10w36	02w44	02w21	10w22	02w12	10w44	10w27	02w04	02w36	10w15	02w37	10w30	02w13	02w31	10w45	10w37	02w05	10w14	10w23	02w45	02w23	10w07
Q8CIM7	323.7943726	373.4649048	353.4838562	230.6824036	401.7372742	334.6043091	254.4854584	294.6704407	265.0198975	315.0681152	300.9769287	357.4562683	263.8078308	268.1393738	250.6856232	321.5322876	306.5350342	303.92276	258.6320801	284.5302734	299.2007446	277.8616943	368.0595093	364.3814087	301.8197937	312.2398376	313.5118713	353.9302368	315.4967651	364.1104736	279.093811	306.8157043	297.6951904	309.5223389	326.0828552	326.6695557	405.8552246	275.3008728	252.5445709	321.6070557	360.6601868	240.4308167	304.9260864	271.2313843	205.9942474	277.1680298	258.9226074	307.527771	403.9149475	259.5984497	426.2269287	389.4016418	291.0375061	256.6930237	465.1043091	309.4984741	252.4666595	453.6557922	342.7785645	351.1223755
Q8JZN5	334.6684265	281.470459	308.170105	341.9600525	303.5863037	316.8161011	373.4932251	442.8235474	387.7387085	404.9168701	339.9993896	335.0525818	309.3721313	341.6740723	325.7987976	323.3212585	356.4972229	357.9580688	375.7086182	322.9649658	401.2752686	356.0932617	305.8684387	348.2869873	323.7337646	369.8210754	379.7523804	330.3335876	381.694397	357.5767517	463.1757202	366.7155457	391.6413879	352.7217712	315.4698486	359.0575562	293.9073792	352.3845825	402.9611206	305.4927979	340.8279724	379.7911072	351.3388672	373.7156677	364.6017456	334.3097229	338.2601318	390.8789063	305.89328	352.9037476	321.6198425	307.3926697	386.5740662	386.5216675	294.6556702	403.9845886	363.3313904	322.8397827	340.7869873	339.8755493
Q8JZN7	184.8626556	164.6920319	187.0323486	191.9864655	214.3997498	201.0855103	179.7016602	172.4214172	244.4347992	189.0491791	185.2725677	195.3219757	197.8969269	183.133194	179.7235718	206.1528625	211.8508759	239.8590546	184.5727539	220.7566071	224.4776459	172.0677948	208.365387	188.496048	174.5226898	200.182785	141.306366	195.975174	186.1051636	189.7007599	165.6100311	169.4810333	170.4260406	158.5518188	129.2556152	214.5554504	196.0002441	184.5668488	191.9546661	187.2359314	178.9455414	211.4221954	211.5789642	220.6508484	183.5005646	211.3511353	205.0178375	235.5664673	183.0870514	212.8727875	166.8477936	177.8440704	192.7944336	184.6748199	220.712326	192.4350739	212.6646729	208.7742157	180.6306305	191.0956268
Q8JZQ2	338.8703613	315.5269775	346.4210205	394.3436584	373.1924438	374.8744507	391.3626709	428.7610474	406.9497681	432.1364136	321.3454895	348.4948425	363.1830444	411.81604	351.3394775	317.5482788	326.2337036	348.4833984	368.4719238	372.3487549	416.8111267	367.8276367	377.6278381	383.7280273	375.6314697	338.4350586	412.4125366	373.1585693	355.0408936	358.1060181	404.0390015	368.4086609	406.897583	390.8613892	347.6731262	347.1072998	335.5619202	335.3375244	342.334259	331.8327942	339.2846375	348.0615845	363.9969177	408.4572144	370.4712219	363.2310791	373.899231	399.8280945	352.4740295	380.591217	324.8706055	329.0873718	364.6848755	405.3194885	316.3518677	412.5626221	330.1687317	354.0969543	355.1438293	318.6731567
Q8JZR0	349.0947876	294.3280029	239.9563293	258.5569763	390.3674622	354.4766846	216.3199768	376.1544189	411.6955566	314.822052	424.9109497	218.145813	317.4411926	371.061676	307.3949585	247.1328583	208.2552185	298.7718201	281.6864624	313.6415405	297.9900208	202.4809265	401.6009216	392.9390259	270.0131531	215.5684204	192.4060516	223.4052429	274.4408569	366.4880066	263.145813	238.032196	246.4085999	276.4825745	252.8825836	272.329895	293.3175964	239.7133942	275.4702148	385.1238708	391.210907	224.250351	322.9965515	280.7475586	202.6803894	244.6391449	310.4563599	332.1755981	332.6454468	181.8230438	386.2613831	239.749527	282.9997559	260.9987488	301.9872742	209.3646698	235.0028534	456.5237122	303.7024536	271.2283936
Q8JZU2	1368.643555	1339.033203	1276.293457	1473.263672	1467.128784	1584.036377	1847.446533	1787.869995	1834.736816	1528.931519	1760.983398	1437.511108	1457.349121	1752.484375	1312.442993	1394.987305	844.914917	1413.233398	1613.725952	1340.298828	1304.605835	1320.88147	1353.778564	1359.646606	1446.670532	1345.555664	1435.746582	1060.884399	1385.731201	1154.958496	1660.44751	1504.916138	1387.593018	1261.267212	1284.582764	965.8010864	1225.522583	1526.978638	1487.848145	1290.364624	1304.354858	1523.257935	1312.852783	1399.786987	1416.301025	1226.473755	1525.387451	1600.93689	1168.386963	1394.59436	1138.848999	1256.969482	1124.194702	1652.607788	1081.042236	1449.966309	1391.675293	1389.817871	1378.357666	1426.919556
Q8JZZ0	363.3950195	292.9614868	310.3710327	278.6809998	451.214447	319.8216858	210.5263519	186.1436615	234.8656311	268.6364441	191.674469	323.5144653	280.2675476	256.8119202	205.9377747	305.4255981	226.2285004	268.1830444	200.6020966	290.6708374	220.3293304	204.228363	335.9611816	292.6134338	249.7322235	222.7962036	197.9319305	310.7681274	256.6144409	335.2920837	155.1963043	218.9506073	214.8592224	322.1019897	278.8348999	336.5345764	320.2795105	205.0303955	201.1400757	368.0783386	364.7295227	216.3535156	249.4529419	254.3460999	173.0170898	208.3464813	258.1420288	254.179718	356.0248108	201.5821228	305.75	269.6745911	263.6888733	182.4210358	314.4702454	174.2774506	200.3005524	404.0413208	267.8014832	281.1981812
Q8K0D5	314.2233887	282.2922668	264.4286804	309.6404724	280.6359863	281.9311523	340.0504761	383.8939819	300.4245605	318.5289307	339.1741943	273.5801086	316.4372864	317.0762939	318.3193359	268.0295715	345.1728516	309.9879456	355.5960693	302.1694641	387.0670776	342.5350952	307.1765747	343.3068848	285.9862061	294.1790161	288.1850891	310.8873901	303.0019836	307.817749	362.1988525	302.9417725	330.0492554	327.7016602	283.4249878	367.1496277	289.571106	288.0091248	328.1322937	281.3018494	289.9613647	325.5410156	296.9798279	305.4753723	339.8372192	330.7643433	333.2816162	315.380249	277.2817383	327.4322815	289.3457642	280.5760803	307.1194153	339.6998596	282.1628113	279.5675354	285.1206665	285.9804077	289.8990784	290.3380432
Q8K0Z7	252.3371429	227.0634766	257.7961426	255.8425751	261.9750977	242.1567383	331.6027832	312.1593628	288.2117004	327.8990784	274.6893311	321.927063	294.1803589	275.5475464	274.3862	302.7246704	283.3937378	273.8731079	315.0846863	271.8529053	328.6958923	345.8824463	269.3171997	245.7217865	248.0934601	227.5738373	241.7676849	318.5593567	253.0259399	191.9832611	316.7233276	250.6837158	311.1591187	275.2243652	252.3500671	254.6335144	301.079895	278.6407471	317.3349609	264.5242615	281.7900696	314.8697815	245.1703949	352.6811829	345.309906	327.4904175	314.6697693	260.909729	251.5683899	351.6625977	221.9142914	297.3287354	274.3564758	326.6982422	260.1385498	297.907074	285.8486938	250.639801	234.4115906	218.7443542
Q8K1R3	75.3002243	71.57534027	70.32403564	65.89847565	75.86833954	78.59246826	65.578125	69.91815186	60.09056473	58.93584442	78.34642029	66.75854492	72.72210693	71.49661255	72.20217896	66.34087372	84.9233551	64.11374664	76.71498108	73.08377838	75.13739014	69.89141083	75.08751678	93.20910645	73.32037354	75.42009735	66.76779175	69.05897522	64.65670013	73.89008331	84.66436005	73.86999512	72.70727539	75.33683014	73.42319489	88.10568237	70.48647308	62.52568436	64.64216614	66.52438354	68.13330841	68.92430878	68.47559357	74.53448486	79.00469208	74.3422699	87.14570618	76.70892334	79.83368683	79.73213196	78.02347565	86.22842407	75.21350098	88.27944946	70.36401367	70.60131836	80.45510101	86.18730164	80.39247131	67.60299683
Q8K1Z0	278.9026184	274.7860413	265.730011	314.3196106	267.5538635	266.7533569	331.8011475	359.59552	286.284729	299.9397278	270.5496216	283.9964294	264.5800171	251.1190338	251.3368378	233.0017853	238.2067566	244.5023041	299.2177124	230.8024902	245.694458	251.6408844	201.3225098	251.9587097	290.9723511	231.2037048	243.2444611	246.1041107	248.0822754	223.9698029	351.708313	211.2494202	267.6253662	223.6229553	279.9237061	235.7859497	265.4700623	260.8622131	258.9414368	289.4677429	274.9640503	223.629425	262.4674377	265.0508728	257.5779419	349.1791687	330.2611694	309.5362244	239.8870544	254.8612976	221.378479	246.2007751	232.7457581	254.8211517	214.9812622	206.6365967	252.9489136	291.6911011	218.3198547	191.5385742
Q8K215	132.5045166	126.807869	117.6492233	157.7985687	107.3740616	131.6787262	147.3780212	131.9111023	128.6714325	135.8203278	136.2915344	150.3946075	221.7332458	179.9985504	237.3442078	182.4056702	168.6336212	213.2882538	191.5997314	189.4047241	225.6501617	211.4630432	183.4241333	205.0390472	214.8625641	190.7636566	208.633606	173.2083893	177.6008606	187.6422119	176.3639069	179.1340485	161.8021698	175.9926758	170.3795776	159.1985474	187.7898254	242.344223	167.3912964	172.1659698	227.1004181	214.4984283	195.1995239	203.620636	217.5991669	248.3359375	192.5912933	205.9659271	162.4971161	162.5293884	184.2770233	179.3987427	178.1154022	158.8704376	189.8599854	192.5764923	173.8016205	162.2146759	206.2160492	182.1201935
Q8K2B3	3143.194092	2892.793457	2804.581543	2880.293945	2993.729492	2997.718994	3097.848145	3278.121826	3325.204834	3164.646484	3099.313477	2929.94043	3097.468506	3263.601318	3498.292236	2844.031738	2523.365723	2741.325684	3155.896973	2895.515137	2938.378418	2796.583252	2960.75	3009.782227	3006.36792	2880.856445	2983.211914	2779.999268	2679.415527	2850.642578	3144.027832	2775.755615	2902.672119	2875.652832	2800.153076	2808.417969	2731.854248	3131.156494	3067.355957	2812.349609	2686.227539	2989.897217	3127.262451	3204.712158	3024.385498	3323.309326	3488.379639	3300.149414	2739.276611	2640.140625	2747.904541	2727.095703	2807.957275	2979.671631	2632.630859	3095.050537	2735.005615	2824.928711	2631.164063	2903.969482
Q8K2C6	657.6034546	689.819458	745.9570313	508.8406372	515.2014771	577.2938843	746.9377441	365.1579895	574.9155884	479.0425415	489.4856262	716.5622559	435.1475525	426.4867554	524.746521	532.6846313	604.2245483	367.4386597	518.690979	399.8041687	306.0008545	529.5673218	472.9546204	98.61235046	239.3412476	262.7747498	293.3380432	248.2055969	143.061615	348.8847656	125.8586426	232.1535645	286.5381165	277.0906067	437.316803	467.8485107	481.2918701	512.6003418	615.4827271	515.7324219	400.0654297	364.4486084	464.456543	458.0795898	679.0028687	609.6429443	547.5841675	365.3261108	307.7398376	447.8743896	191.6385193	290.6630554	210.8405151	306.4492493	220.8638	189.7527618	272.8885803	263.6714172	240.7047272	232.1864929
Q8K2C9	58.77229309	92.10100555	96.80500793	94.86682892	127.9233322	85.21483612	65.96039581	73.03115845	61.31847763	89.97796631	91.26967621	81.57480621	84.056427	69.64814758	80.25743866	81.61299896	93.6930542	73.3848114	71.44726563	111.9370346	72.9005661	65.10506439	111.024147	95.27977753	80.72493744	70.23513031	49.85274124	91.67150116	73.15645599	101.3893204	49.7522316	78.74221039	73.43045044	101.3879929	102.0203018	93.08365631	85.57844543	72.87965393	52.58814621	99.62120819	105.5551071	80.34288025	70.44321442	69.46526337	55.95347214	50.87833023	78.35654449	68.98480988	93.96264648	66.33351135	100.2921753	96.73521423	74.51287842	55.00043488	95.6968689	95.10336304	70.69586182	114.0211945	93.45100403	86.51111603
Q8K2M0	168.8499603	157.1189423	170.6028442	189.8283386	184.6993713	189.2843933	202.4864807	199.9201355	223.5093231	208.184082	230.2350769	175.6611938	168.1752625	201.5767365	187.7431793	166.192337	152.8809357	193.7755127	210.9366455	173.9816132	217.0966492	198.1664734	187.6024933	174.2700958	190.4467773	169.3696442	211.1236267	162.0095215	184.1050873	159.2988892	201.0570679	188.8159027	205.9614258	211.2725372	178.2897644	187.6087952	186.0404358	172.6638641	174.0903625	176.6152954	161.5856628	224.1726227	170.6242981	205.8529053	186.4998322	210.0152283	188.1407471	226.9054413	176.7395782	198.1675873	167.6724854	171.5987244	197.3450012	194.381012	189.6667023	237.5873566	209.1160736	194.3287659	185.8482971	168.2282257
Q8K2Y7	166.5553284	126.3980865	163.2714691	161.9233246	120.5248718	158.2542114	123.9140244	144.500061	130.3439026	171.5105133	149.95578	137.7191162	134.6539154	180.8082123	157.5457764	123.0451965	159.0030212	148.9291077	163.8746948	137.8490906	117.3224182	170.932251	148.1713409	124.3411942	140.4577484	103.1609421	103.4502792	168.1111908	148.0888672	157.9625244	125.2734528	127.5841827	138.2399902	159.074585	158.065155	110.6005859	143.310257	129.4854584	101.4657059	131.1941833	114.6827316	168.1221771	149.6120148	150.8732147	175.4436493	152.3856659	139.8407288	130.5656433	147.3720245	145.4311218	135.8004456	125.447113	128.2366943	128.6120148	146.2943115	149.2561188	156.446579	128.1329651	161.3405457	117.1492233
Q8K370	488.3161926	464.7514954	543.6443481	542.1169434	480.0132141	433.4196472	667.5944824	827.5606689	512.8190308	723.2799683	571.5342407	495.3728638	512.7896118	552.6682129	510.6425171	530.5234985	660.9542847	577.8167114	671.5615845	603.953186	851.4439087	680.7401123	559.3045654	468.6169434	517.5506592	553.4272461	567.6826782	597.4021606	603.2919922	439.0935059	693.5596924	576.5598755	741.3264771	589.3679199	504.471283	604.8548584	528.5036621	574.1704712	562.0987549	539.7420654	456.6636353	560.3639526	517.8116455	654.7532349	667.2108154	535.1143799	524.4254761	578.7142944	457.4800415	635.9127197	436.4966431	549.3657227	759.774353	689.8345947	468.9079895	652.7020874	517.3525391	520.756897	518.0534668	522.9196777
Q8K3J1	709.7804565	656.2290649	562.5169067	734.4671631	746.2440186	735.2398071	842.8475952	889.5991211	939.4550781	827.4484863	803.3463135	824.9689941	801.7783813	883.1817017	816.8215332	759.9824219	397.1193542	754.7639771	899.4366455	770.696167	863.2988281	792.4654541	716.9179688	731.2390137	709.5018311	695.6430664	854.1367188	626.2259521	681.8886108	579.5916138	867.8362427	774.6784668	798.8513794	648.8510132	626.5750122	522.3553467	664.3345947	861.7109375	880.3456421	735.3565063	705.1837769	805.5147705	649.9995117	959.2070313	802.6154785	791.4420166	835.0496216	871.6593628	641.1461182	826.9758301	626.9971924	625.7747803	790.8270264	852.2740479	554.3569946	859.9023438	763.6677246	666.9293213	575.3218384	665.0421753
Q8K411	103.8108215	102.0316849	100.0150757	130.5810547	124.2268753	99.95847321	126.0646515	208.4046021	116.4026718	169.1366882	137.3540955	104.7878418	131.151535	123.88591	119.1571121	118.6956787	126.7517548	139.475235	145.7427673	123.7044525	175.741272	145.4430847	111.4812622	122.1818695	127.9192352	115.5219421	125.4142838	128.3225708	133.3508911	122.0117188	204.0163879	146.6165161	166.3542786	136.3952179	125.7596512	133.9318848	103.2152252	130.7975006	128.1298523	130.101944	118.8253479	143.2480927	113.1878281	134.2561188	151.5271606	139.1388245	117.8431091	141.0110168	107.6341705	140.0098419	114.7018356	121.9496536	194.1662903	170.2999115	116.9610748	133.5061493	144.3015289	137.7805481	134.8934174	128.5565338
Q8K4F5	174.1700287	191.0973816	186.3806915	209.8784943	179.9573669	193.9778748	194.9228363	189.7260132	230.6095581	179.9065399	212.5915833	208.6633301	208.2920227	223.4253082	203.1366119	171.5377655	172.3350983	198.2159576	189.3753662	184.9246826	170.5093536	214.766098	201.8656311	224.3262634	212.3825684	196.3786621	219.2047272	200.202652	207.293808	178.761734	194.4634705	209.4724579	186.3696136	205.3699036	195.9331818	191.2909088	170.9090118	186.4011078	164.2668457	183.5127869	177.444809	200.5829773	191.6733398	208.8671722	182.754776	177.3298035	197.9446106	190.1090851	180.318512	234.6603088	192.1155396	210.0047607	175.2080231	210.9778137	195.6618042	217.2710419	209.3178406	197.0613403	216.5847473	189.8845825
Q8K4Z3	155.1732788	147.9811707	148.7029114	156.3265228	152.9960327	157.815155	176.1468964	162.1114349	159.2364655	157.5438232	176.7289429	149.7283936	166.353302	147.9436188	159.8961029	148.7809753	160.6902313	158.2535095	173.2677155	163.6299133	162.6371002	175.6255798	153.6738586	195.20961	194.0187988	187.2073364	164.7307587	176.4239807	169.9695282	173.487854	191.4548492	197.0200043	184.6984558	173.8748932	164.6245728	186.5704651	160.1534576	171.6466064	159.7721558	161.6524963	152.5518799	188.354187	161.0646667	151.5153656	185.2937012	159.8935242	180.2232361	191.4561615	172.7358398	179.5040131	162.7621307	167.2198334	156.8305054	184.2982635	177.7450104	179.3462372	170.2055359	161.1837769	170.9439545	194.0487823
Q8QZR3	192.3535767	566.6030273	179.5760651	427.1221619	261.8004456	478.1719055	85.23446655	44.94514847	280.9715271	91.01609802	485.1148376	351.7110596	417.5315552	382.7686768	571.8221436	496.5858154	184.221405	334.2835083	135.189743	188.4934387	78.18466187	108.2442169	244.5650024	473.1490784	477.8294678	373.8842773	249.796814	208.4691467	326.2538147	552.5176392	66.26898193	118.8624268	72.48348999	191.768158	557.2231445	222.883667	248.2285461	396.5454712	103.9754562	239.0097961	539.0339966	298.2123413	406.9413147	102.3633118	102.5655212	455.8604736	183.9342499	280.9466553	250.3600616	116.8179398	576.9979248	227.9485931	138.4611816	101.0697556	679.1896973	177.6390381	262.6107788	263.6178589	426.9345093	482.0126648
Q8QZS1	817.3671265	755.2653809	836.8706665	854.4499512	813.1054077	791.7717285	1091.759521	910.2779541	890.0566406	923.3786011	817.9537354	933.7510986	909.8649292	910.835022	756.3336792	849.404541	836.6222534	904.6572876	984.4276123	898.251709	959.887085	1035.34021	861.0990601	933.885498	859.7415771	907.225769	963.5306396	879.1030273	821.9779663	751.6918945	977.0766602	919.6402588	983.6830444	790.7889404	863.4825439	923.541626	855.6391602	902.046875	1034.985474	800.9486694	764.4450684	883.5558472	876.3295288	929.911377	970.519165	835.8850098	948.0622559	868.956543	811.1645508	954.4332275	765.1210327	848.5495605	864.7716675	944.6481323	776.6987915	829.7678223	922.2755737	872.078125	820.2540283	790.8808594
Q8QZT1	6816.489258	5661.336426	6484.329102	8546.989258	6761.963379	6210.411621	9164.996094	10723.42188	7295.327148	9511.302734	8471.527344	5534.199707	8033.443848	7350.796875	6481.383301	6039.347656	8273.864258	8100.648926	8360.332031	7325.600098	9733.71875	8611.331055	6482.432129	6797.619629	7302.601074	6812.39209	7913.788086	6890.978516	8115.597656	6405.868164	10504.09082	8906.400391	9511.580078	7176.911621	6257.144531	6886.881836	7204.088867	7378.803223	8643.929688	7068.188477	7632.670898	9070.605469	7101.61377	9325.560547	9733.898438	6881.140625	7279.229492	7138.627441	5889.935059	8881.916992	6467.5	7395.255859	8951.779297	8643.53125	5381.34668	7624.335938	7924.850098	7059.59375	7897.417969	6127.813477
Q8QZY2	472.4164734	387.9231567	458.1427612	429.4820251	447.6517944	409.3505859	588.8772583	492.1296997	415.3809509	476.0166016	430.2108459	529.3374023	415.5554199	406.2724609	421.5628662	419.5648804	513.600647	419.1477661	580.3045044	486.9723511	444.6403198	555.3792725	421.7667542	382.7922363	450.0802917	461.1491089	449.5108643	496.0770874	424.2693481	381.8059082	469.9282532	548.3272095	447.9274902	442.40625	423.8617249	366.1351624	473.4906921	503.8776245	483.2033691	462.2635498	348.2045288	457.5839539	399.2753906	471.1807251	549.6670532	472.0394287	507.7477722	397.3339844	425.3489075	517.2626953	346.5196838	449.2106628	375.7204895	476.7243347	384.1416626	430.101532	401.0264893	366.9907532	388.0338135	425.1188354
