Protein	X10_pain.Area	X11_pain.Area	X12_pain.Area	X1_pain.Area	X2_pain.Area	X3_pain.Area	X5_pain.Area	X6_pain.Area	X7_pain.Area	X8_pain.Area	X9_pain.Area	X10_OC.Area	X11_OC.Area	X12_OC.Area	X1_OC.Area	X2_OC.Area	X3_OC.Area	X4_OC.Area	X5_OC.Area	X6_OC.Area	X8_OC.Area	X9_OC.Area	X10_UTI.Area	X11_UTI.Area	X1_UTI.Area	X2_UTI.Area	X3_UTI.Area	X4_UTI.Area	X5_UTI.Area	X6_UTI.Area	X7_UTI.Area	X8_UTI.Area	X9_UTI.Area	nFragment	nPeptide
Q68D85	1.74042e+006	9.65664e+006	414355	1.33898e+006	511978	1.87119e+006	1.13314e+006	3.25771e+006	7.0164e+006	205643	1.91143e+006	5.01576e+006	6.78149e+006	8.14698e+006	3.61993e+006	7.77303e+006	1.08641e+006	1.32875e+006	193837	1.76961e+006	1.02828e+007	3.68931e+006	6.88427e+006	2.32451e+007	8.89546e+006	6.97722e+006	1.83694e+006	1.63908e+006	1.11779e+007	55885.6	4.98265e+006	2.29151e+006	5.72433e+006	12	1
Q6DKI2	4.26413e+006	7.36589e+007	2.00465e+007	9.03975e+007	1.17485e+008	1.13852e+007	1.53611e+007	4.0338e+007	1.70148e+006	1.59753e+007	3.46163e+006	3.53535e+007	7.37432e+007	3.64209e+007	9.17607e+007	3.36785e+007	5.18723e+007	676417	2.14239e+006	602261	3.33649e+006	8.2523e+007	6.88055e+007	3.47009e+007	4.07735e+007	5.83172e+007	2.77837e+007	7.51965e+006	1.17479e+008	6.88933e+007	4.08467e+007	2.25072e+007	3.24001e+007	13	1
Q6DN03	3.9085e+007	6.46721e+007	1.69808e+007	1.80406e+007	8.20958e+007	3.43465e+007	3.35042e+007	3.22354e+007	1.50658e+007	1.19164e+007	2.31153e+007	2.05475e+007	8.42337e+007	2.87189e+007	1.27056e+008	3.72336e+007	8.10512e+007	6.16739e+007	4.1727e+007	4.64793e+007	8.18162e+006	4.56902e+007	2.73166e+008	7.70241e+007	3.77222e+008	3.59452e+007	2.46526e+007	4.78752e+007	5.11195e+008	1.01957e+008	3.49569e+008	3.29467e+008	7.56289e+007	25	2
Q6DRA6	3.9085e+007	6.46721e+007	1.69808e+007	1.80406e+007	8.20958e+007	3.43465e+007	3.35042e+007	3.22354e+007	1.50658e+007	1.19164e+007	2.31153e+007	2.05475e+007	8.42337e+007	2.87189e+007	1.27056e+008	3.72336e+007	8.10512e+007	6.16739e+007	4.1727e+007	4.64793e+007	8.18162e+006	4.56902e+007	2.73166e+008	7.70241e+007	3.77222e+008	3.59452e+007	2.46526e+007	4.78752e+007	5.11195e+008	1.01957e+008	3.49569e+008	3.29467e+008	7.56289e+007	25	2
Q6EMK4	2.2542e+009	1.039e+010	4.88637e+009	6.04529e+009	4.80593e+009	2.49339e+009	4.12069e+009	5.48074e+009	1.34543e+008	2.35285e+009	1.31334e+009	4.20568e+009	3.54938e+009	3.8037e+009	2.48414e+009	3.1131e+009	2.57367e+009	2.48452e+008	7.93622e+008	1.57667e+009	1.60472e+009	5.24574e+009	2.06012e+009	2.45329e+009	1.20086e+009	3.95489e+009	1.00101e+009	5.31508e+008	1.32683e+008	1.53879e+007	3.24028e+009	4.72831e+008	4.13463e+008	63	5
Q6FI13	1.15487e+008	7.00734e+007	1.89076e+008	3.65931e+007	5.05045e+007	1.2514e+007	8.42273e+007	5.35342e+007	3.20542e+008	1.10599e+008	5.06639e+007	7.54453e+007	4.34145e+008	1.04129e+008	7.51803e+008	8.87699e+007	5.78237e+008	1.20238e+009	2.13219e+008	3.75228e+008	2.39729e+008	3.59523e+008	3.28383e+009	7.74554e+008	2.7141e+009	2.00182e+008	5.80467e+007	1.12416e+009	5.6699e+009	4.47838e+007	3.00321e+009	3.79914e+009	6.03447e+008	52	4
Q6GTX8	2.08109e+008	1.77325e+007	5.07426e+008	2.15345e+007	1.76141e+007	3.10118e+007	8.7214e+007	7.26536e+007	8.02019e+007	1.9974e+008	1.53709e+007	2.52518e+008	5.02002e+007	6.79689e+007	4.2549e+007	6.42246e+008	2.11791e+007	4.86022e+008	4.39515e+008	2.22133e+008	3.72365e+008	4.87191e+007	1.92209e+007	9.36537e+007	1.81929e+007	4.2516e+007	1.63188e+007	2.62665e+008	2.77307e+007	6.59845e+006	1.54676e+007	1.18348e+007	3.87795e+007	63	5
Q6IAA8	1.69035e+006	5.07911e+006	252020	831963	1.10683e+006	744143	72317.4	219079	847540	205072	1.69136e+006	4.1894e+006	2.52714e+006	2.79007e+006	1.32791e+006	139338	1.22757e+006	2.3853e+006	1.26019e+006	1.37427e+006	1.38629e+006	3.95213e+006	619691	2.82327e+006	1.14457e+007	800969	2.12368e+006	1.46094e+006	2.15667e+007	109623	1.10421e+007	1.24541e+006	936410	13	1
Q6IQ22	8.00284e+007	1.05676e+008	4.05008e+007	8.92441e+007	7.09347e+007	2.44061e+007	3.63771e+007	3.39269e+007	1.12172e+008	2.45303e+007	2.98064e+007	4.95358e+007	1.48977e+008	9.30372e+007	1.5082e+008	8.98743e+007	9.84639e+007	6.16124e+007	9.39322e+007	5.70861e+007	1.3778e+007	1.12356e+008	1.44934e+008	5.08265e+007	1.8025e+008	5.46934e+007	3.9264e+007	2.24842e+008	4.78689e+008	4.72031e+007	1.07031e+008	1.38505e+008	9.21063e+007	13	1
Q6IS14	8.80325e+006	1.3034e+006	2.19418e+006	1.22754e+006	736926	717789	4.00087e+006	4.48883e+006	2.04451e+007	3.79726e+006	1.73258e+006	8.51862e+006	1.97219e+007	1.84918e+007	1.0597e+006	1.06609e+007	2.67291e+006	2.55105e+007	2.5876e+007	2.02628e+007	2.42727e+006	5.90848e+006	3.84236e+006	4.26665e+006	3.06432e+006	3.85677e+006	123110	1.21966e+007	1.52646e+006	116680	397560	311555	1.18791e+006	13	1
Q6ISS4	1.89909e+008	7.32114e+006	2.7176e+008	6.88206e+006	1.03247e+007	1.62162e+007	3.83297e+007	3.25403e+007	3.96537e+007	1.29207e+008	1.5495e+006	1.3248e+008	3.35053e+007	3.75869e+007	2.0403e+007	4.13924e+008	5.21909e+006	3.40551e+008	2.76973e+008	1.04667e+008	2.32998e+008	2.33169e+007	7.44962e+006	4.7229e+007	1.02492e+007	1.81721e+007	1.23494e+007	1.5159e+008	1.25638e+007	1.92776e+006	8.00074e+006	1.57084e+006	2.23189e+007	26	2
Q6KB66	145823	4.91185e+006	678343	1.23852e+006	1.65674e+006	817171	1.16384e+006	2.37433e+006	6.62064e+006	1.21781e+006	1.34625e+006	812808	1.50619e+007	1.28098e+007	7.84853e+006	7.59387e+006	1.17158e+007	8.42724e+006	7.75041e+006	8.50408e+006	1.15815e+006	8.39591e+006	8.41541e+006	762960	3.62021e+006	1.60863e+006	2.38019e+006	1.57459e+007	7.38338e+006	4.80576e+006	3.29663e+006	5.13493e+006	2.41917e+006	9	1
Q6NUK1	665270	2.43127e+006	2.74305e+006	285797	4.35755e+006	2.21662e+006	1.69731e+006	576211	1.69616e+006	248880	1.93946e+006	4.67318e+006	4.67158e+006	3.888e+006	6.02774e+006	2.45942e+006	2.46887e+006	130378	501152	4.71942e+006	392418	1.07041e+007	1.21665e+006	6.10299e+006	2.04395e+007	1.92529e+006	2.64456e+006	4.23973e+006	2.53185e+007	9.96718e+006	4.41724e+006	1.34908e+007	3.22006e+006	13	1
Q6NXT2	1.83126e+008	1.65652e+008	7.89265e+007	9.26096e+007	8.42754e+007	1.31643e+006	3.03318e+007	3.10454e+007	6.12898e+008	5.427e+007	3.40137e+007	5.37933e+007	5.27712e+008	1.48276e+008	6.38448e+008	7.35358e+007	6.03714e+008	3.32381e+008	2.50109e+008	3.15479e+008	1.15827e+008	3.03274e+008	2.66178e+009	8.9711e+008	2.50615e+009	2.459e+008	1.04163e+008	2.33751e+009	3.40049e+009	3.24817e+007	1.22964e+009	6.77421e+008	5.09017e+008	48	4
Q6P4A8	4.43866e+006	1.10327e+007	3.65958e+006	1.27207e+007	7.472e+006	2.47539e+006	1.41507e+007	1.88553e+006	7.87523e+006	3.27373e+006	3.46833e+006	6.37339e+006	9.83614e+006	6.76882e+006	1.98742e+007	6.46433e+006	1.34637e+007	2.37258e+007	1.10212e+007	7.05911e+006	2.50256e+006	6.36668e+006	2.73046e+007	7.22755e+006	3.57415e+007	8.54875e+006	5.99764e+006	4.63558e+007	1.70772e+008	6.25066e+008	1.87068e+007	9.91369e+006	4.03e+007	32	5
Q6P531	9.13136e+007	1.67959e+008	6.62621e+007	2.41551e+008	1.04245e+008	4.96871e+007	6.15054e+007	1.1251e+008	3.40261e+006	3.7998e+007	1.02821e+007	1.22798e+008	7.89958e+007	1.0992e+008	6.1783e+007	1.08816e+008	1.2158e+008	0	1.20427e+007	1.93421e+007	2.7717e+007	1.61532e+008	6.66578e+007	4.91778e+007	1.37934e+008	7.11929e+007	4.63088e+007	4.1503e+006	3.08958e+007	5.12043e+006	1.01393e+008	1.0181e+007	3.37833e+007	26	2
Q6PEY2	1.51905e+008	2.00436e+008	5.14369e+007	8.79126e+007	1.62573e+008	1.6902e+007	1.18814e+008	6.58463e+007	2.83536e+008	3.69975e+007	3.41749e+007	1.48001e+008	4.37215e+008	2.99549e+008	3.06266e+008	1.36139e+008	3.32718e+008	1.34093e+008	1.61253e+008	1.29649e+008	4.95791e+007	3.99132e+008	4.43883e+008	1.1663e+008	1.03372e+009	7.05613e+007	2.91291e+007	5.06728e+008	7.50216e+008	2.3469e+007	2.44555e+008	1.72981e+008	1.79404e+008	52	4
Q6PI73	3.59122e+006	357832	359979	3.96305e+006	2.1634e+006	125315	1.32649e+006	579211	11976.5	107335	25444	766558	2.22644e+006	477207	224226	158487	396216	0	334022	1.77277e+006	251914	2.00644e+006	324977	913222	1.94299e+006	65461.8	154227	121580	2.76208e+006	3.33245e+006	249446	704298	597517	10	1
Q6PIU2	3.84296e+006	1.04114e+007	143612	5.69223e+006	5.4975e+006	1.33929e+006	1.64355e+006	4.98154e+006	118726	288321	481110	3.49114e+006	7.17601e+006	8.04784e+006	519697	1.77993e+006	2.09907e+006	0	65379.3	79086.5	56129.2	2.52235e+006	4.71709e+006	5.99056e+006	1.01596e+007	1.80659e+006	985857	2.0221e+006	4.37168e+006	1.67879e+006	1.46633e+006	4.53212e+006	1.0507e+006	6	1
Q6PIW4	1.38036e+007	5.45898e+007	3.77194e+007	1.3938e+008	4.9844e+007	3.10541e+007	8.46448e+007	5.30571e+007	1.90687e+007	1.89609e+007	4.60207e+006	8.65344e+007	6.67508e+007	7.09373e+007	6.20709e+007	6.11512e+007	6.83228e+007	4.60177e+007	2.88253e+007	2.50119e+007	2.68858e+007	8.46594e+007	6.35331e+007	3.81117e+007	6.38534e+007	8.18693e+007	1.75197e+007	4.24525e+007	7.51317e+007	2.34257e+007	5.09782e+007	1.06484e+007	1.07485e+008	13	1
Q6PK18	4.92318e+006	2.12295e+007	9.05181e+006	5.24207e+007	5.68983e+007	8.78327e+006	1.27292e+007	1.81113e+007	134725	5.27942e+006	7.12605e+006	1.18344e+007	6.29995e+006	7.47602e+006	1.25785e+007	7.67555e+006	1.68161e+007	0	839809	1.61617e+006	1.79532e+006	2.06113e+007	9.37211e+006	1.04955e+007	8.31289e+006	1.83949e+007	3.21516e+006	489110	2.08214e+006	0	3.89715e+007	1.82641e+007	2.86015e+006	13	1
Q6S8J3	2.33779e+009	4.41995e+009	1.50177e+009	2.87914e+009	1.37899e+009	4.08297e+008	1.52974e+009	8.11858e+008	3.83529e+009	7.0913e+008	5.41767e+008	1.33453e+009	7.04386e+009	3.54831e+009	4.40645e+009	2.3889e+009	3.81665e+009	2.5557e+009	2.69469e+009	1.43106e+009	1.19869e+009	4.50719e+009	7.44231e+009	2.2329e+009	7.04648e+009	2.22725e+009	9.87684e+008	8.11176e+009	8.02878e+009	6.44449e+008	5.48396e+009	2.83081e+009	1.118e+009	65	5
Q6UVK1	1.42533e+008	4.7883e+008	4.84205e+008	5.94066e+008	2.15677e+008	1.914e+008	4.26522e+008	3.37997e+008	4.01528e+007	1.82297e+008	8.67406e+007	3.06616e+008	2.58423e+008	2.45495e+008	2.46262e+008	2.57251e+008	1.95963e+008	5.41981e+007	7.97801e+007	1.82854e+008	2.14324e+008	2.38012e+008	1.53057e+008	2.57443e+008	1.33429e+008	4.7194e+008	8.39621e+007	2.17977e+008	9.31432e+007	2.32438e+007	1.94199e+008	2.54221e+007	2.82594e+008	65	5
Q6UWM7	2.64893e+007	3.00456e+007	9.13191e+006	2.35332e+007	5.10659e+007	5.23365e+007	1.12523e+007	1.06646e+007	1.2511e+007	1.15095e+007	1.09096e+007	6.29581e+006	2.05499e+007	3.73223e+006	1.35501e+007	1.32726e+007	1.86562e+007	2.73551e+006	1.3545e+006	1.20186e+007	1.81646e+007	1.42864e+007	2.44699e+007	2.61112e+007	1.79811e+007	8.41288e+006	1.00208e+007	1.93251e+007	3.00726e+007	5.5662e+006	2.52671e+007	1.57479e+007	1.91114e+007	13	1
Q6UWP8	273770	939686	287855	194209	1.00201e+006	119405	1.092e+006	457156	0	24597.3	2.0702e+006	1.32705e+006	532266	1.32618e+006	362436	323974	143600	130157	65030.8	33953.4	5.28563e+006	622451	479202	792904	20062	484665	198914	127189	400631	64523.7	918897	779271	0	11	1
Q6UWU2	3.48561e+008	1.06261e+008	3.4368e+007	2.13912e+008	1.64188e+008	4.0718e+007	2.85464e+008	1.56939e+008	3.35732e+006	1.53436e+008	1.12568e+008	1.24184e+008	1.14216e+008	9.94492e+007	9.38642e+007	9.48081e+007	1.3048e+008	1.02905e+007	4.58521e+007	3.02153e+007	5.88449e+007	3.51678e+007	6.15123e+007	4.29249e+007	6.37184e+007	9.43812e+007	4.41133e+007	4.81575e+007	6.97464e+007	4.683e+006	2.27183e+008	3.37247e+007	6.96065e+007	13	1
Q6UWY2	1.39336e+007	3.26764e+006	9.40586e+006	1.25603e+007	2.0179e+006	1.39049e+006	5.90253e+006	2.02289e+006	5.85337e+006	1.19135e+006	996397	8.67099e+006	1.15043e+007	6.05802e+006	1.01493e+007	3.61627e+006	5.16385e+006	1.50384e+006	3.57602e+006	7.78376e+006	7.61931e+006	3.94996e+006	4.69362e+006	1.07837e+007	5.49284e+006	1.87908e+007	555082	1.99046e+007	3.20833e+007	4.3374e+008	1.65977e+006	1.05914e+006	6.35606e+006	29	3
Q6UX06	2.78591e+007	1.34728e+008	2.5221e+007	6.42527e+007	1.64581e+007	2.90203e+007	3.15503e+008	5.1275e+007	1.93396e+007	7.18798e+007	7.29429e+006	4.92747e+007	1.50775e+008	9.9439e+007	8.70448e+007	5.16141e+007	6.5884e+007	8.92761e+006	6.58181e+007	2.25304e+007	2.29156e+007	9.72512e+007	7.23167e+007	7.15028e+007	7.15049e+007	1.44774e+007	1.28023e+007	3.09877e+008	1.86753e+008	1.677e+007	3.30435e+007	3.98317e+007	2.39828e+007	56	5
Q6UX71	1.19785e+006	3.15408e+007	4.39543e+007	2.98845e+007	2.85334e+007	1.28458e+007	5.21413e+007	5.53675e+007	5.83911e+006	3.30044e+007	7.73654e+006	3.48111e+007	1.90374e+007	2.1321e+007	1.71619e+007	6.31174e+007	1.13276e+007	4.11166e+006	3.27924e+007	7.19381e+006	6.24989e+006	2.43338e+007	1.02202e+007	2.18515e+007	6.69194e+006	4.16044e+007	2.08523e+006	7.53425e+006	5.73667e+006	6.17157e+006	1.24767e+007	3.37754e+006	1.33812e+007	33	3
Q6UX73	2.86879e+007	4.09643e+007	2.09757e+006	4.43424e+007	2.47237e+007	2.01874e+006	4.89941e+006	4.19789e+006	2.50048e+006	790051	3.29957e+006	5.4556e+007	3.14786e+007	3.30914e+007	5.20336e+007	3.4606e+007	3.82343e+007	8.2753e+006	4.7241e+006	9.55624e+006	4.23604e+006	3.57103e+007	1.66066e+007	1.75531e+007	1.48247e+007	4.16999e+007	8.10482e+006	9.998e+006	3.73272e+007	5.57657e+006	1.40641e+007	9.80742e+006	1.36321e+007	26	2
Q6UXB3	3.34634e+006	433456	4.27909e+006	734919	4.64888e+006	1.25292e+006	1.7046e+006	101019	8.51991e+006	4.62694e+006	395513	2.74407e+006	8.47157e+006	2.20729e+006	3.26454e+006	4.16512e+006	2.17489e+006	1.00419e+007	1.54543e+007	5.5693e+006	2.29915e+006	4.88626e+006	2.80007e+006	2.97777e+006	457158	811370	3.55029e+006	2.13226e+007	397233	1.42878e+006	3.13963e+006	520087	314251	13	1
Q6UXB4	1.69765e+008	2.71914e+008	3.42268e+008	3.13079e+008	1.91093e+008	2.45694e+008	3.0854e+008	5.12349e+008	3.87695e+007	1.84462e+008	1.04379e+008	1.8766e+008	1.91301e+008	2.93025e+008	1.73352e+008	3.8441e+008	1.30404e+008	1.35323e+007	1.22472e+008	2.14328e+008	1.15462e+008	2.3684e+008	9.89594e+007	2.09977e+008	5.51242e+007	3.87078e+008	2.43984e+007	1.23253e+008	4.22724e+007	3.94952e+006	1.22633e+008	2.79881e+007	1.4708e+008	21	2
Q6UXB8	1.19875e+008	2.46735e+007	1.04918e+008	1.26734e+007	3.61729e+007	1.5591e+008	7.64985e+007	1.98271e+008	1.03609e+007	2.02235e+008	1.97619e+008	6.74432e+007	1.19397e+007	6.05795e+007	1.23535e+007	6.7083e+007	9.18422e+006	1.36014e+007	4.09745e+007	1.12143e+008	2.22439e+007	1.16414e+007	1.36197e+006	6.84303e+007	1.05919e+007	4.32766e+007	6.97231e+006	2.19076e+007	8.87045e+006	9.14166e+006	2.79565e+007	3.94014e+007	2.61307e+006	52	5
Q6UXG3	2.08009e+008	1.2765e+008	6.38766e+008	6.9439e+007	4.45512e+007	1.43465e+008	7.08552e+008	4.44146e+008	2.38317e+007	3.17848e+008	4.58195e+007	5.74709e+008	1.62025e+008	1.94301e+008	6.75012e+007	2.27171e+008	8.88507e+006	1.12976e+008	1.30962e+008	3.19863e+008	5.45985e+008	1.47286e+008	5.38247e+007	2.58808e+008	1.76203e+007	2.15612e+008	3.15363e+007	2.0235e+008	1.65635e+007	1.71916e+008	4.86442e+007	1.75964e+007	8.30371e+007	43	4
Q6UY11	3.97209e+006	286478	3.04429e+006	2.32669e+006	2.79749e+006	424195	1.92777e+007	7.43273e+006	260001	4.88019e+006	1.20089e+006	2.9879e+007	2.57774e+006	698641	4.99894e+006	2.31483e+007	2.05958e+006	98006.3	2.88536e+006	5.85791e+006	7.98833e+006	5.80504e+006	2.12225e+007	7.36436e+006	3.55064e+006	2.74601e+006	1.01009e+006	5.47758e+006	1.10209e+006	3.57371e+006	2.93044e+006	1.15447e+007	1.00976e+006	15	2
Q6W4X9	847941	1.04588e+006	4.10189e+006	5.39876e+006	5.5547e+006	419693	5.84245e+006	463628	497527	229947	414251	2.09938e+006	3.6982e+006	2.88173e+006	2.18353e+006	4.29646e+006	1.12137e+006	437151	133668	0	3.2976e+006	1.7207e+006	3.21698e+006	1.05619e+006	5.25597e+006	3.69776e+006	884317	1.4268e+006	4.49284e+006	4.07012e+006	8.18501e+006	304704	1.34764e+006	13	1
Q6WKZ4	719664	346788	1.03191e+006	0	22205.5	122897	21466.1	32372.4	0	252969	4812.83	122126	1.28052e+006	150411	247300	3081.82	928246	0	0	1.0352e+006	0	254875	1.23225e+006	145327	907103	52084.2	17535.9	2.17674e+006	3.09593e+006	3.22802e+006	13613.7	238927	115580	10	1
Q6XQN6	487867	1.15239e+006	1.08797e+006	1.15691e+006	812479	470250	1.02403e+006	844517	784571	76010.2	326819	1.97149e+006	5.97632e+006	1.95026e+006	1.14682e+006	1.22188e+006	1.5466e+006	0	1.21552e+006	1.17526e+006	1.38048e+006	1.73352e+006	2.37368e+006	2.65327e+006	1.07959e+006	1.27214e+006	876540	2.98036e+006	791878	5.53275e+006	810727	73191.8	1.03421e+006	13	1
Q6YN16	3.76963e+006	1.61756e+006	1.10041e+006	686661	552540	1.27986e+006	217824	372988	6.38031e+006	713578	5.18009e+006	445821	6.36002e+006	1.66024e+006	6.4403e+006	233187	6.40136e+006	0	3.49072e+006	439822	2.41897e+006	1.49069e+006	5.72277e+006	1.77349e+007	2.57456e+007	7.83542e+006	3.51098e+007	7.25994e+006	4.88237e+006	3.95589e+006	2.5659e+006	2.80523e+006	2.94012e+006	18	2
Q6ZMJ4	2.00305e+007	9.72488e+006	5.70814e+006	7.22318e+006	3.946e+006	1.4681e+007	8.99533e+006	1.12958e+007	2.36912e+006	2.65063e+006	6.04251e+006	2.99292e+007	4.70038e+006	4.63333e+006	2.58474e+007	3.83881e+006	3.89862e+006	0	896033	363757	456055	1.82749e+007	2.63895e+006	1.70449e+007	6.9162e+006	1.63905e+007	2.3498e+007	2.7567e+006	6.88063e+006	6.41096e+006	1.00864e+007	1.90845e+007	1.16319e+007	13	1
Q6ZMR3	1.59922e+008	4.58077e+008	1.97084e+008	3.55864e+008	2.8542e+008	5.17954e+007	1.25621e+008	1.79449e+008	9.59321e+007	5.18977e+007	3.60972e+007	1.85872e+008	3.94437e+008	2.44077e+008	2.48284e+008	3.12907e+008	3.44864e+008	1.38059e+008	1.44018e+008	1.06493e+008	7.55843e+007	2.04618e+008	2.76887e+008	1.12703e+008	4.64207e+008	1.24072e+008	1.0467e+008	1.87585e+008	9.30578e+008	1.28033e+008	5.96919e+008	3.0683e+008	3.24503e+008	13	1
Q6ZN66	6.15793e+007	6.99509e+007	6.72994e+007	3.1798e+007	2.33589e+007	2.34043e+006	1.63386e+007	5.36076e+007	6.27574e+007	1.25308e+007	1.83326e+007	1.1859e+007	1.66289e+008	2.12461e+008	3.72132e+007	8.71564e+007	1.79957e+008	1.15578e+008	9.94519e+007	1.29246e+008	1.09484e+007	8.82398e+007	1.69539e+008	2.31987e+007	3.8397e+007	1.56896e+007	2.22052e+007	8.97817e+007	1.27752e+008	2.17762e+007	2.34252e+007	3.43352e+007	6.67144e+007	57	5
Q6ZS11	7.06193e+006	185796	162524	583891	1.18749e+006	625900	356145	102718	1.86878e+007	2.10259e+006	289936	1.32137e+006	2.42413e+007	1.1865e+006	496096	1.16766e+007	5.64463e+006	237983	2.90022e+007	5.26091e+006	1.65847e+006	628760	2.44123e+006	2.11642e+006	7.27245e+006	880760	949473	1.4256e+007	4.3987e+006	140018	177268	1.28091e+006	1.24274e+006	6	1
Q6ZVX7	3.80975e+007	3.95187e+007	6.43091e+006	1.45999e+006	1.28888e+006	1.04973e+007	3.4326e+006	380404	7.8905e+007	67387.2	1.0126e+007	5.33118e+006	1.78231e+008	8.05985e+007	2.98764e+007	4.08368e+007	1.54163e+008	1.07463e+008	9.10083e+007	9.41202e+007	1.2139e+006	9.09311e+007	7.65391e+007	2.49649e+006	6.51733e+007	4.68839e+006	2.9293e+007	1.19844e+008	5.04771e+007	974087	1.26298e+007	9.44324e+006	1.85196e+007	13	1
Q71DI3	2.54726e+008	2.32869e+008	1.03379e+008	1.28373e+008	1.12508e+008	1.41863e+007	5.60407e+007	4.87116e+007	8.92848e+008	1.03158e+008	5.18846e+007	7.44898e+007	7.56845e+008	1.9731e+008	1.03932e+009	1.0828e+008	7.70424e+008	4.48466e+008	3.80056e+008	4.52273e+008	1.4188e+008	4.31237e+008	3.73537e+009	1.17748e+009	3.30635e+009	3.58623e+008	1.35589e+008	3.11055e+009	4.7142e+009	5.22958e+007	1.84024e+009	9.47327e+008	6.8798e+008	61	5
Q71U36	2.2341e+008	2.80616e+008	6.37244e+007	1.48465e+008	2.40247e+008	2.50481e+007	1.66518e+008	8.80618e+007	3.56468e+008	5.18168e+007	4.71239e+007	1.65975e+008	6.13366e+008	4.29137e+008	4.16781e+008	1.5814e+008	3.95423e+008	2.08264e+008	2.19326e+008	1.68778e+008	6.25324e+007	5.01966e+008	6.13524e+008	1.16258e+008	1.38917e+009	8.82789e+007	5.68366e+007	6.11409e+008	1.08518e+009	3.74237e+007	3.76611e+008	2.48369e+008	1.83595e+008	65	5
Q71UI9	1.71567e+008	1.01638e+008	2.11876e+008	5.3551e+007	7.55271e+007	1.58077e+007	1.01504e+008	6.02965e+007	4.19412e+008	1.2978e+008	7.02526e+007	9.74986e+007	6.12115e+008	1.3467e+008	1.09273e+009	1.03283e+008	8.20817e+008	1.38761e+009	2.9014e+008	4.92764e+008	3.11243e+008	5.12712e+008	4.32032e+009	1.22049e+009	4.24188e+009	2.98741e+008	8.9255e+007	1.67598e+009	7.86616e+009	4.07089e+007	3.88353e+009	5.17004e+009	8.63033e+008	26	2
Q7KYR7	4.16874e+007	5.04735e+007	5.30813e+008	4.40963e+007	2.18141e+007	8.80343e+007	4.60871e+008	5.88702e+008	6.41982e+007	3.90714e+008	1.42855e+007	3.87471e+008	7.90234e+007	1.49278e+008	5.02466e+007	4.90305e+008	2.02917e+007	2.64779e+008	3.21165e+008	3.11615e+008	2.97154e+008	7.4782e+007	3.47682e+007	2.20876e+008	1.72771e+007	1.28961e+008	1.17701e+007	7.91982e+007	2.07691e+007	2.99401e+007	1.68346e+007	1.20958e+007	5.33025e+007	57	5
Q7L266	2.9503e+007	2.86845e+008	1.12004e+008	2.31034e+008	2.18799e+007	5.92234e+007	5.55365e+007	2.11246e+008	966669	2.21441e+007	1.94717e+007	8.02266e+007	4.01711e+007	5.13423e+007	4.60802e+007	2.1154e+008	9.75192e+007	644743	2.10521e+007	2.28705e+007	426638	1.90456e+006	8.55216e+007	5.55264e+007	277181	3.34955e+008	9.30505e+006	2.10284e+006	2.35936e+007	7.41611e+006	1.31973e+007	261352	2.1484e+007	13	1
Q7L576	581833	4.07349e+006	1.13884e+007	4.60302e+006	793103	1.54005e+006	688967	9.94597e+006	4.43935e+006	1.08037e+006	42854	2.21534e+006	1.31254e+007	1.0422e+007	3.92978e+006	5.1198e+006	6.70306e+006	6.18628e+006	5.08846e+006	2.63814e+006	227781	4.55409e+006	1.40629e+007	4.27456e+006	2.14143e+007	2.35695e+006	382101	1.54275e+007	2.69534e+007	1.65224e+006	3.11237e+006	2.75934e+006	944403	31	3
Q7L5L3	1.03252e+007	2.62417e+007	8.26016e+006	4.11802e+006	5.52283e+006	1.49827e+006	6.32016e+006	1.00321e+006	3.5462e+006	2.5202e+006	1.85724e+006	3.12157e+006	9.11203e+007	2.19954e+007	1.55494e+007	1.00447e+007	4.45732e+007	1.80027e+006	5.12072e+006	2.58175e+006	1.62312e+007	2.04765e+007	3.42752e+007	2.68307e+007	2.77e+007	4.1075e+006	3.25588e+006	4.47632e+007	1.80751e+007	1.77781e+007	3.84717e+007	2.50961e+007	1.79645e+007	13	1
Q7L7L0	1.73294e+008	1.0459e+008	2.12652e+008	5.753e+007	7.68627e+007	1.88414e+007	1.02752e+008	6.39301e+007	4.3056e+008	1.35797e+008	7.07822e+007	9.86213e+007	6.22754e+008	1.49787e+008	1.10449e+009	1.04527e+008	8.31516e+008	1.3924e+009	2.97519e+008	4.97546e+008	3.12368e+008	5.17497e+008	4.02654e+009	1.22877e+009	4.33426e+009	3.05989e+008	9.5451e+007	1.71572e+009	7.7904e+009	6.59483e+007	3.97166e+009	5.27572e+009	8.68621e+008	52	4
Q7LBR1	2.40252e+007	4.86914e+007	5.77961e+007	9.01776e+007	3.73499e+007	4.9089e+007	9.52636e+007	8.06347e+007	1.78129e+007	6.87435e+007	1.84245e+007	9.9725e+007	5.71416e+007	5.43366e+007	8.46888e+007	9.86721e+007	2.99599e+007	2.62915e+007	3.86119e+007	4.14374e+007	5.35992e+007	3.73962e+007	5.58156e+007	5.28396e+007	1.65762e+007	9.87036e+007	4.06664e+006	6.42525e+007	2.38635e+007	5.85471e+007	4.94949e+006	4.52535e+006	8.27211e+007	25	2
